@RELATION fusion

@ATTRIBUTE f0 NUMERIC
@ATTRIBUTE f1 NUMERIC
@ATTRIBUTE f2 NUMERIC
@ATTRIBUTE f3 NUMERIC
@ATTRIBUTE f4 NUMERIC
@ATTRIBUTE f5 NUMERIC
@ATTRIBUTE f6 NUMERIC
@ATTRIBUTE f7 NUMERIC
@ATTRIBUTE f8 NUMERIC
@ATTRIBUTE f9 NUMERIC
@ATTRIBUTE f10 NUMERIC
@ATTRIBUTE f11 NUMERIC
@ATTRIBUTE f12 NUMERIC
@ATTRIBUTE f13 NUMERIC
@ATTRIBUTE f14 NUMERIC
@ATTRIBUTE f15 NUMERIC
@ATTRIBUTE f16 NUMERIC
@ATTRIBUTE f17 NUMERIC
@ATTRIBUTE f18 NUMERIC
@ATTRIBUTE f19 NUMERIC
@ATTRIBUTE f20 NUMERIC
@ATTRIBUTE f21 NUMERIC
@ATTRIBUTE f22 NUMERIC
@ATTRIBUTE f23 NUMERIC
@ATTRIBUTE f24 NUMERIC
@ATTRIBUTE f25 NUMERIC
@ATTRIBUTE f26 NUMERIC
@ATTRIBUTE f27 NUMERIC
@ATTRIBUTE f28 NUMERIC
@ATTRIBUTE f29 NUMERIC
@ATTRIBUTE f30 NUMERIC
@ATTRIBUTE f31 NUMERIC
@ATTRIBUTE f32 NUMERIC
@ATTRIBUTE f33 NUMERIC
@ATTRIBUTE f34 NUMERIC
@ATTRIBUTE f35 NUMERIC
@ATTRIBUTE f36 NUMERIC
@ATTRIBUTE f37 NUMERIC
@ATTRIBUTE f38 NUMERIC
@ATTRIBUTE f39 NUMERIC
@ATTRIBUTE f40 NUMERIC
@ATTRIBUTE f41 NUMERIC
@ATTRIBUTE f42 NUMERIC
@ATTRIBUTE f43 NUMERIC
@ATTRIBUTE f44 NUMERIC
@ATTRIBUTE f45 NUMERIC
@ATTRIBUTE f46 NUMERIC
@ATTRIBUTE f47 NUMERIC
@ATTRIBUTE f48 NUMERIC
@ATTRIBUTE f49 NUMERIC
@ATTRIBUTE f50 NUMERIC
@ATTRIBUTE f51 NUMERIC
@ATTRIBUTE f52 NUMERIC
@ATTRIBUTE f53 NUMERIC
@ATTRIBUTE f54 NUMERIC
@ATTRIBUTE f55 NUMERIC
@ATTRIBUTE f56 NUMERIC
@ATTRIBUTE f57 NUMERIC
@ATTRIBUTE f58 NUMERIC
@ATTRIBUTE f59 NUMERIC
@ATTRIBUTE f60 NUMERIC
@ATTRIBUTE f61 NUMERIC
@ATTRIBUTE f62 NUMERIC
@ATTRIBUTE f63 NUMERIC
@ATTRIBUTE f64 NUMERIC
@ATTRIBUTE f65 NUMERIC
@ATTRIBUTE f66 NUMERIC
@ATTRIBUTE f67 NUMERIC
@ATTRIBUTE f68 NUMERIC
@ATTRIBUTE f69 NUMERIC
@ATTRIBUTE f70 NUMERIC
@ATTRIBUTE f71 NUMERIC
@ATTRIBUTE f72 NUMERIC
@ATTRIBUTE f73 NUMERIC
@ATTRIBUTE f74 NUMERIC
@ATTRIBUTE f75 NUMERIC
@ATTRIBUTE class {aluminium_foil,brown_bread,corduroy,cotton,cracker,linen,orange_peel,sandpaper,sponge,styrofoam}

@DATA
20.233395313701376,2.6815210946510906,0.46069190323877707,0.13668818197674876,0.9764023585520585,0.018702555894630653,20.233395313701457,0.4606919032387788,6.455601805285352,8.80606816263214,3.063916490732514,0.12965686274509805,0.0108642578125,0.0280609130859375,0.0198974609375,0.115875244140625,0.4400177001953125,0.1616973876953125,0.046142578125,0.0307769775390625,0.115203857421875,0.031463623046875,0.13010898280312624,0.03195813324269375,0.04069898758589929,0.023926796082297516,0.05378659429934943,0.009569220586385709,0.0498631086116327,0.2948709202832133,0.18728192515885123,0.2948709202832133,0.04584427300756868,0.015682358019851413,0.13895042736227797,0.04955411784162561,0.0683909839259557,0.0571206293516712,0.05859886456559839,0.23964821828303565,0.027017612354788965,0.07063155466607322,0.21019279190339252,0.22368454893564227,0.265554459661172,0.2948709202832133,0.2948709202832133,0.026503571499685092,0.006606295833117192,0.1494740011702119,0.2666040702112113,0.2948709202832133,0.22049479172247471,0.2948709202832133,0.09663582495123686,0.033318219429667444,0.018201754925613923,0.025482209764161105,0.32342931927925134,0.05425228675866256,0.018558562030300412,0.16443446336802997,0.05864253122244042,0.08093415007465526,0.06759676967525528,0.06934611884062411,0.2836006115168917,0.12098720242725036,0.022643439215096674,0.09898353862761204,0.1836777957107682,0.0763754071969453,134.9996795654297,82.75644485806973,-2424.452993203253,69245509.22598933,aluminium_foil
13.409122407847974,2.0649402423346865,0.5171152434796695,0.10610926999549672,0.9804701324366553,0.01128906598448191,13.409122407847942,0.5171152434796678,6.379992335495481,8.418802915510593,2.7389085284688606,0.06061580882352941,0.00848388671875,0.0218048095703125,0.0193328857421875,0.1345367431640625,0.430328369140625,0.19329833984375,0.0527496337890625,0.033294677734375,0.0747528076171875,0.0314178466796875,0.3352294878466645,0.08304897538369015,0.06533945853413634,0.06098396297637481,0.07769494514413586,0.034616351271442115,0.017137659224601098,0.04320185771215467,0.37622941579883323,0.0366426317235565,0.009689947675585172,0.020852099816248724,0.0057058634626629785,0.016906703564586553,0.03188557623332931,0.011278966584538617,0.004383134956626964,0.004589771254460261,0.37622941579883323,0.15945804190530805,0.05787378401637128,0.019613670051342416,0.10202217745738648,0.07025122100404302,0.1431439648888507,0.2842205339613797,0.37622941579883323,0.16258657827535597,0.11282875479080653,0.24460645445034648,0.1940728341054694,0.0840140068574569,0.04118368667396824,0.21391838329549867,0.2508503068641863,0.1882611996205034,0.05125835568860966,0.01355499758604546,0.029169420943871226,0.007981773282179354,0.023650316150145508,0.04460384342027382,0.015777831825833425,0.006131445261163602,0.006420503015869235,0.13037481126878753,0.024759701385843456,0.012473920132100538,0.02616239446606635,0.04116047961776094,82.80557250976562,74.1082938969602,404962.0040140152,81099594.04548945,aluminium_foil
15.659331401984758,2.0841345726403366,0.5307950483837515,0.1215757941589211,0.9784497996673707,0.014810634753859218,15.659331401984812,0.5307950483837526,6.259048636262605,8.232351552955679,2.707313451684937,0.0875,0.011810302734375,0.0283203125,0.0250244140625,0.1309356689453125,0.3924102783203125,0.1711883544921875,0.0569610595703125,0.03662109375,0.10498046875,0.041748046875,0.2802716890956766,0.1718096093930328,0.25546890878147055,0.27166863016229265,0.21222612574346872,0.16530279353938623,0.09169600140961554,0.09910315227959735,0.22907560196949836,0.007871500789762322,0.0011155086443636027,0.0022116055671938715,0.0047863809893269734,0.2802716890956766,0.2802716890956766,0.032554861384648234,0.0043629860623861216,0.0006550492474032403,0.21380398620194288,0.14343513947222697,0.23208279159905762,0.10129586627081417,0.09757790613440798,0.10954875287516064,0.2802716890956766,0.1528395038825491,0.21424692501045395,0.044943126811031936,0.04843635878089756,0.1399175853144047,0.09796250962116104,0.06777885453131635,0.08834178362409317,0.2802716890956766,0.1633459937086253,0.024472351785957535,0.009665405305520016,0.0013697315743915414,0.0027156275218411935,0.005877190823464042,0.33153198292620234,0.33153198292620234,0.039974070809583026,0.0053573047582162565,0.0008043340959150618,0.016899276361672263,0.006998067590310858,0.002345016670045026,0.05400049518415343,0.29701293472715384,93.48220825195312,76.13226486691566,383989.0371515467,80707268.43291923,aluminium_foil
32.26520092933004,2.71446082936852,0.5302393928355444,0.1575642525073624,0.9203653955876304,0.02490822555080606,32.26520092933006,0.5302393928355488,5.491898785309198,7.525837665782094,2.903728830518715,0.10545343137254902,0.0182037353515625,0.038177490234375,0.042236328125,0.152099609375,0.295867919921875,0.1759796142578125,0.0748443603515625,0.05816650390625,0.08673095703125,0.0576934814453125,0.23792778370343817,0.23792778370343817,0.11980760393260086,0.23166641767218177,0.2129408430785454,0.10617927066915454,0.05549283736335366,0.11297257261514722,0.11503290806478544,0.23792778370343817,0.23792778370343817,0.15882994618760715,0.10400190760847025,0.0612867041376573,0.016711306613945136,0.05209552435123095,0.05499322082558633,0.12509705961209555,0.23792778370343817,0.23792778370343817,0.23792778370343817,0.23792778370343817,0.23792778370343817,0.16599574619026838,0.1474810902934653,0.08439059435206028,0.1252141220673062,0.19278792606608952,0.23792778370343817,0.23792778370343817,0.17860945919511628,0.09169390336568808,0.0345103051839593,0.04066765582956331,0.030841287829951852,0.09345668358776447,0.2737302035031208,0.2737302035031208,0.2026578373181915,0.13270042695854975,0.07819829455981134,0.02132266199437622,0.06647088003484704,0.07016817336518522,0.15961662245926186,0.17098758137243755,0.0777817390807288,0.14602513394707564,0.15884317566880535,0.1450974761788889,44.38909912109375,56.87166000082083,415286.5749883612,76949942.12798263,aluminium_foil
27.13348001670029,2.6102943729575294,0.4976659331339921,0.13778987836789217,0.926783839695724,0.019050987305479116,27.1334800167003,0.49766593313399393,5.61943893143205,7.775251422625027,2.9198786999634763,0.08000919117647058,0.0228271484375,0.0450592041015625,0.04925537109375,0.15631103515625,0.284637451171875,0.1623687744140625,0.0778350830078125,0.0601959228515625,0.0666656494140625,0.0748443603515625,0.26549591949460766,0.26549591949460766,0.2335030440073084,0.08513883132644585,0.26549591949460766,0.19112008876005446,0.10581150005307377,0.1041091304430405,0.1498797104701132,0.26549591949460766,0.26549591949460766,0.19532831333560088,0.08559030305080323,0.027012219038835154,0.00933739841715162,0.0203659586017704,0.03875516800979118,0.26549591949460766,0.26549591949460766,0.2228138692851036,0.1192068799668977,0.1969941972158751,0.10057105688194082,0.03828812167463136,0.05779294143396535,0.16001819829947278,0.26549591949460766,0.08999185654363603,0.03918946652178453,0.03947703065024305,0.03346012554267537,0.045691057435664865,0.038174064587723516,0.017374563675188665,0.19376640124708847,0.21952457417388804,0.33212359064275615,0.33212359064275615,0.21565156250492334,0.09449568407659768,0.02982274890400297,0.010308923084438155,0.0224849675880649,0.04278751192661333,0.33212359064275615,0.12645030697285026,0.04834829359404181,0.05200291124064188,0.03330610122870142,0.04188210250955924,51.08111572265625,54.409776783624416,360097.74304360634,65671571.78527815,aluminium_foil
29.198007692353986,2.948562947544219,0.4385251416081858,0.09197543481401899,0.9153530229440419,0.008501041206260768,29.198007692353897,0.43852514160818323,5.963270310402908,8.480433377193195,3.1214140013451415,0.03235294117647059,0.0242767333984375,0.0455322265625,0.05157470703125,0.1525726318359375,0.310638427734375,0.1574249267578125,0.075164794921875,0.0572052001953125,0.058074951171875,0.067535400390625,0.1339924341501034,0.04061763639041797,0.20487082189323452,0.13068226166866365,0.27480458183852313,0.09824831964337094,0.04725426131968451,0.01849312346459424,0.0031274881769634646,0.05835953346411895,0.15319157305553388,0.27480458183852313,0.24474914939905304,0.08061251610169838,0.06842566738037344,0.10814812087631781,0.10798552711026896,0.09665562512206421,0.05293595555027231,0.041585276600078935,0.07138306202163329,0.1011928924657459,0.12405972670168264,0.050669320023199294,0.03320926665042041,0.027602706406699595,0.06219189557737696,0.27480458183852313,0.15702303202607484,0.2401189566249276,0.27480458183852313,0.27480458183852313,0.27480458183852313,0.27480458183852313,0.27480458183852313,0.2200951314314106,0.03329469676566977,0.08739732258270805,0.16765374448594347,0.13963183440983495,0.04599024563439833,0.03903752671050434,0.06169958319779661,0.061606821830197375,0.05514299957716369,0.10262494496603176,0.1321486996534821,0.10238506715559241,0.19188507684638673,0.24128681599400595,56.14190673828125,52.52480584151233,280367.460019541,48564072.47241974,aluminium_foil
15.928005754998063,2.3223806648885095,0.46911098204127544,0.09512441077971644,0.9773687506183548,0.009061646135103133,15.928005754998075,0.46911098204127427,6.5638203606839856,8.845489464820629,2.8829996633295485,0.0780484068627451,0.0093536376953125,0.0215606689453125,0.021087646484375,0.1321563720703125,0.45330810546875,0.1798858642578125,0.0482177734375,0.026702880859375,0.0799102783203125,0.0278167724609375,0.2687900284942652,0.24604118222372795,0.0795801596804692,0.11822976882688226,0.2687900284942652,0.26649265218434726,0.19130183011356333,0.21853738365609818,0.2687900284942652,0.029196514776313902,0.03447891602488985,0.027923130970418725,0.04434336075465071,0.1284247850351567,0.19214119032441374,0.14923639026887234,0.09261484215428788,0.03970825785117781,0.23283549656991245,0.20079084670123634,0.0791669075385624,0.06052709529972694,0.08163017814163971,0.12640973034168454,0.10946023667509387,0.2687900284942652,0.2687900284942652,0.04860918531744517,0.06717974728514926,0.159851757799835,0.08449830764733546,0.15091618705699483,0.21709398837859475,0.2509104704114516,0.018924951076799135,0.0064513238444195865,0.04822155793686233,0.056946079332841036,0.04611841133041697,0.0732383969842972,0.2121089883346602,0.28476252016739295,0.24648185904287523,0.15296455796085245,0.06558296670724013,0.13346803806342233,0.02879005819887021,0.017722002120327283,0.01685262933108596,0.01739197631010054,110.67387390136719,74.99226672237207,241357.46205939955,62403225.30572653,aluminium_foil
17.608701160611314,2.5935041810842026,0.4388278929311833,0.08958793689641723,0.9772602091882587,0.008041991649376343,17.608701160611297,0.4388278929311838,6.610000896781621,9.04103815511862,3.0382429974727727,0.05853247549019608,0.0079498291015625,0.020599365234375,0.022430419921875,0.13433837890625,0.473114013671875,0.165435791015625,0.047515869140625,0.029266357421875,0.07177734375,0.0275726318359375,0.15344446600744885,0.3182776221066139,0.16228846227008623,0.10390620104947067,0.07149860607803273,0.023964864737821095,0.04523017988738899,0.12242702038777199,0.1098299901508205,0.28423399884513817,0.23201974442624934,0.1512959736731736,0.026552878974118135,0.0482644373700615,0.03527165809688571,0.10038368527656749,0.18097434861596695,0.26948997285783205,0.12641403507422472,0.3182776221066139,0.3182776221066139,0.012412405799852796,0.02728872892019177,0.0013886688184815816,0.00216175182428525,0.0017546140279517722,0.007880521658324813,0.3182776221066139,0.3182776221066139,0.3182776221066139,0.024009994713002247,0.00334963819125265,0.0027909408320821514,0.006140638244665981,0.003966127267598648,0.043464250710889225,0.32854112970138905,0.3197987826392026,0.20853513272562613,0.03659851618441991,0.06652411566903481,0.04861583374700972,0.13836141586858516,0.2494416004095952,0.32854112970138905,0.08689074326053399,0.017227065570808595,0.011221132497118723,0.012589645976299453,0.0402275109313885,104.09854125976562,78.679475491355,224720.41451863223,69445470.6088121,aluminium_foil
12.300937575091332,1.8775148830978563,0.5424982135946457,0.11834057187691346,0.980027241473844,0.01403750166827219,12.30093757509131,0.5424982135946455,6.212884534984399,8.092215336551225,2.608364654318423,0.05822610294117647,0.0135650634765625,0.0287017822265625,0.0275726318359375,0.1398773193359375,0.3856201171875,0.17572021484375,0.0638885498046875,0.0401458740234375,0.0760040283203125,0.0489044189453125,0.24524228251466734,0.24524228251466734,0.14912455043628386,0.22765302283024622,0.2431308534663615,0.08814226692661957,0.24524228251466734,0.24524228251466734,0.24524228251466734,0.2152979195110884,0.2204070231074475,0.19977785189163785,0.08791434435532972,0.11976414081930793,0.10140941766439228,0.0831043439960879,0.14039989122699748,0.13689898338957956,0.08725485378013406,0.1774941210580662,0.15699166079226223,0.1901543592015895,0.2307505285889475,0.11341159376654188,0.09578947037330894,0.06794851281973592,0.058846530210282244,0.09456312170497118,0.06989454889126591,0.09451894032837829,0.08760924127616028,0.10561758466075157,0.2274817892427902,0.24524228251466734,0.0925337703664263,0.021061931648641813,0.12569658159758984,0.12867941050066808,0.11663555838678306,0.05132670387132646,0.06992145178710871,0.05920548220420615,0.04851849929595091,0.08196914500605808,0.07992522303667286,0.177366811850794,0.11436569233132018,0.2120888448035245,0.19705897599369718,0.3327299316386668,80.45616149902344,70.21196828387029,386786.2797268254,73013217.6570338,aluminium_foil
70.89726679642433,5.154318711553249,0.3501241131555911,0.09043649547741232,0.920956148662719,0.008193940649075335,70.89726679642445,0.3501241131555924,6.60002044060001,9.682675665687658,3.8555178205436578,0.07630208333333334,0.0261688232421875,0.05316162109375,0.0402679443359375,0.1269378662109375,0.344085693359375,0.1391448974609375,0.0588836669921875,0.0574951171875,0.092254638671875,0.0615997314453125,0.05670064835277345,0.03386224577910517,0.017859694924386847,0.016688255580280243,0.07644878324927665,0.011639280101969181,0.2810443156463654,0.2810443156463654,0.01907746489700443,0.2810443156463654,0.12180310018632488,0.08459653222645229,0.056174344090345815,0.018062787481899253,0.014051279499441691,0.009455625763066605,0.0959084532222896,0.2810443156463654,0.12045680361448848,0.05473901960073233,0.05689813700014918,0.07017822358544637,0.12884423874583342,0.2168144581498848,0.2810443156463654,0.2761603615198199,0.15516244738882806,0.2810443156463654,0.2810443156463654,0.22412629793585917,0.02585577340733699,0.0162272118024906,0.03620096754643557,0.027774685830779734,0.2810443156463654,0.2810443156463654,0.27003518405356225,0.1144971070330485,0.07952226330971762,0.052804894768562975,0.01697934542278934,0.013208455698892648,0.008888458449761515,0.09015567269772583,0.27003518405356225,0.25990118300129533,0.072129854853926,0.17929736704148672,0.007166463055322185,0.011086165225844585,118.50009155273438,84.71636259339793,192474.6028897455,79948929.32945064,aluminium_foil
